ims_org_id,bed_id,license_beds,census_beds,staffed_beds
INS00004293,4,6,2,6
INS00004293,18,66,25,66
INS00076035,8,214,171,214
INS00076035,18,214,171,214
INS00079853,8,288,274,288
INS00079853,18,288,274,288
INS00037019,8,60,56,60
INS00037019,18,60,56,60
INS00110067,8,160,160,160
INS00110067,18,160,160,160
INS00035218,18,100,90,100
INS00035218,8,100,90,100
INS00037692,8,48,21,48
INS00037692,18,48,21,48
INS00004377,5,63,55,63
INS00004377,18,63,55,63
INS00039121,8,238,225,238
INS00039121,18,238,225,238
INS00112680,18,56,54,56
INS00112680,8,56,54,56
INS00079059,18,99,85,99
INS00079059,8,99,85,99
INS00003492,5,189,72,189
INS00003492,4,10,4,10
INS00003492,18,199,76,199
INS00077164,8,100,92,100
INS00077164,18,100,92,100
INS00001338,18,349,305,349
INS00076255,8,191,130,191
INS00001338,5,317,277,317
INS00001338,4,32,28,32
INS00076255,18,191,130,191
INS00006066,4,7,4,5
INS00006066,18,76,40,56
INS00006066,5,69,36,51
INS00081606,18,186,175,186
INS00081606,8,186,175,186
INS00078702,8,151,95,151
INS00078702,18,151,95,151
INS00076288,8,46,46,46
INS00076288,18,46,46,46
INS00038091,18,100,86,86
INS00038091,8,100,86,86
INS00005697,18,25,14,25
INS00005697,5,25,14,25
INS00039960,18,145,125,145
INS00039960,8,145,125,145
INS00077575,8,51,51,51
INS00081041,18,122,114,122
INS00077575,18,51,51,51
INS00081041,8,122,114,122
INS00113693,8,38,36,38
INS00113693,18,38,36,38
INS00113777,8,26,18,26
INS00078138,18,55,36,55
INS00078138,8,55,36,55
INS00113777,18,26,18,26
INS00035909,18,52,50,52
INS00035909,8,52,50,52
INS00036661,18,105,55,105
INS00036661,8,105,55,105
INS00038831,18,156,74,156
INS00038831,8,156,74,156
INS00036486,18,120,110,120
INS00036486,8,120,110,120
INS00076143,18,199,193,199
INS00076143,8,199,193,199
INS00074898,18,101,96,101
INS00074898,8,101,96,101
INS00076874,8,120,80,120
INS00646830,18,17,10,17
INS00646830,8,17,10,17
INS00113614,18,40,33,40
INS00113614,8,40,33,40
INS00062417,18,28,20,28
INS00062417,5,28,20,28
INS00112544,18,90,48,90
INS00112544,8,90,48,90
INS00108767,18,80,75,80
INS00108767,8,80,75,80
INS00036154,18,135,95,113
INS00036154,8,135,95,113
INS00039184,18,140,137,140
INS00039184,8,140,137,140
INS00076071,18,45,42,45
INS00076071,8,45,42,45
INS00080428,18,93,80,93
INS00080428,8,93,80,93
INS00080039,18,48,48,48
INS00080039,8,48,48,48
INS00006003,4,26,20,26
INS00006003,5,236,186,236
INS00006003,18,274,215,274
INS00006003,2,12,9,12
INS00079696,8,120,116,120
INS00079696,18,120,116,120
INS00000570,5,177,129,177
INS00000570,18,205,149,205
INS00000570,4,28,20,28
INS00131710,18,102,100,102
INS00131710,8,102,100,102
INS00002875,5,25,8,25
INS00076391,8,49,40,49
INS00076391,18,49,40,49
INS00002875,18,25,8,25
INS00114693,18,88,80,88
INS00114693,8,88,80,88
INS00112219,18,89,65,89
INS00112219,8,89,65,89
INS00035290,8,120,120,120
INS00035290,18,120,120,120
INS00040318,18,150,100,150
INS00040318,8,150,100,150
INS00108852,18,42,35,42
INS00108852,8,42,35,42
INS00004214,5,18,1,3
INS00004214,18,18,1,3
INS00001920,5,273,260,273
INS00001920,18,273,260,273
INS00006323,6,15,12,15
INS00006323,5,289,226,289
INS00006323,18,360,282,360
INS00006323,4,56,44,56
INS00040372,8,94,87,94
INS00040372,18,94,87,94
INS00002555,5,90,70,90
INS00002555,18,90,70,90
INS00038019,8,97,97,97
INS00038019,18,97,97,97
INS00114859,18,14,13,14
INS00114859,8,14,13,14
INS00599657,5,64,58,64
INS00599657,18,64,58,64
INS00005534,5,21,10,21
INS00005534,18,25,12,25
INS00005534,4,4,2,4
INS00112789,18,77,70,77
INS00112789,8,77,70,77
INS00601970,8,61,56,61
INS00601970,18,61,56,61
INS00525130,14,20,18,20
INS00525130,18,20,18,20
INS00597068,18,25,15,15
INS00088241,8,90,80,90
INS00088241,18,90,80,90
INS00597068,12,25,15,15
INS00080513,8,90,76,90
INS00080513,18,90,76,90
INS00113934,8,25,23,25
INS00113934,18,25,23,25
INS00001600,1,18,14,18
INS00001600,18,424,327,424
INS00001600,2,13,10,13
INS00001600,6,11,8,11
INS00001600,4,25,19,25
INS00001600,5,357,276,357
INS00345259,8,107,100,107
INS00345259,18,107,100,107
INS00011420,14,58,39,58
INS00011420,18,58,39,58
INS00011221,18,112,86,112
INS00011221,12,112,86,112
INS00354749,18,209,172,209
INS00354749,12,209,172,209
INS00077702,18,39,33,39
INS00077702,8,39,33,39
INS00109142,8,120,110,120
INS00109142,18,120,110,120
INS00005335,5,110,88,110
INS00005335,18,119,95,119
INS00005335,4,9,7,9
INS00003165,4,30,18,18
INS00003165,5,225,132,132
INS00003165,18,255,150,150
INS00112469,8,59,55,59
INS00074907,18,60,60,60
INS00074907,8,60,60,60
INS00112469,18,59,55,59
INS00036535,18,120,115,120
INS00036535,8,120,115,120
INS00121065,5,90,75,90
INS00121065,18,90,75,90
INS00078400,8,120,117,120
INS00078400,18,120,117,120
INS00541442,8,157,148,157
INS00541442,18,157,148,157
INS00006084,5,355,319,355
INS00006084,18,399,359,399
INS00006084,2,44,40,44
INS00079605,18,90,60,90
INS00079605,8,90,60,90
INS00004359,18,13,8,13
INS00004359,5,13,8,13
INS00106263,18,125,120,122
INS00106263,16,125,120,122
INS00074596,18,94,90,94
INS00074596,8,94,90,94
INS00038574,18,58,45,58
INS00038574,8,58,45,58
INS00006178,18,246,140,246
INS00006178,4,36,20,36
INS00006178,2,40,23,40
INS00006178,5,170,97,170
INS00511527,18,174,126,174
INS00511527,8,174,126,174
INS00110224,18,150,130,150
INS00110224,8,150,130,150
INS00113985,8,26,23,26
INS00113985,18,26,23,26
INS00074961,18,150,143,150
INS00074961,8,150,143,150
INS00004139,18,25,15,25
INS00004139,5,25,15,25
INS00107583,12,16,12,16
INS00107583,18,16,12,16
INS00039103,18,39,39,39
INS00039103,8,39,39,39
INS00038894,18,132,131,132
INS00038894,8,132,131,132
INS00078940,18,48,48,48
INS00078940,8,48,48,48
INS00110049,18,88,70,88
INS00110049,8,88,70,88
INS00574193,18,24,8,24
INS00574193,5,24,8,24
INS00004694,4,25,12,25
INS00004694,5,229,108,229
INS00004694,18,254,120,254
INS00113665,8,30,26,30
INS00113665,18,30,26,30
INS00080594,18,52,45,52
INS00080594,8,52,45,52
INS00075291,8,88,70,88
INS00075291,18,88,70,88
INS00078376,18,68,65,68
INS00078376,8,68,65,68
INS00074641,18,20,15,20
INS00074641,8,20,15,20
INS00076337,18,68,60,68
INS00036423,18,100,94,100
INS00036423,8,100,94,100
INS00566294,12,16,10,16
INS00566294,18,16,10,16
INS00034532,18,120,105,120
INS00034532,8,120,105,120
INS00006021,18,40,30,40
INS00006021,5,40,30,40
INS00112711,18,75,70,75
INS00112711,8,75,70,75
INS00076889,8,77,45,77
INS00076889,18,77,45,77
INS00109755,8,96,90,96
INS00109755,18,96,90,96
INS00002262,5,86,25,41
INS00077639,18,46,33,46
INS00077639,8,46,33,46
INS00002262,18,86,25,41
INS00494167,16,60,58,60
INS00494167,18,60,58,60
INS00003748,5,266,121,266
INS00003748,4,32,14,32
INS00003748,18,298,135,298
INS00009546,18,64,64,64
INS00009546,8,64,64,64
INS00000818,16,19,9,19
INS00000818,4,1,0,1
INS00000818,5,5,3,5
INS00000818,18,25,12,25
INS00006616,18,45,45,45
INS00006616,5,45,45,45
INS00036142,18,184,150,184
INS00036142,8,184,150,184
INS00076569,8,147,124,147
INS00076569,18,147,124,147
INS00474506,18,493,375,493
INS00474506,20,493,375,493
INS00103737,8,99,95,99
INS00103737,18,99,95,99
INS00109535,8,127,85,127
INS00109535,18,127,85,127
INS00071916,18,120,117,120
INS00071916,8,120,117,120
INS00040725,18,30,26,30
INS00040725,8,30,26,30
INS00076644,18,60,55,60
INS00076644,8,60,55,60
INS00112846,18,131,122,131
INS00112846,8,131,122,131
INS00113001,8,99,98,99
INS00113001,18,99,98,99
INS00078793,18,80,79,80
INS00078793,8,80,79,80
INS00001993,4,8,8,8
INS00001993,5,17,17,17
INS00001993,18,25,25,25
INS00083180,8,111,85,85
INS00083180,18,111,85,85
INS00636491,18,95,55,55
INS00636491,5,95,55,55
INS00005567,5,373,146,146
INS00005567,2,34,13,13
INS00005567,4,46,18,18
INS00005567,18,453,177,177
INS00000552,18,50,32,50
INS00000552,3,1,1,1
INS00000552,2,1,1,1
INS00000552,5,42,26,42
INS00000552,4,6,4,6
INS00011493,18,88,70,88
INS00011493,5,44,35,44
INS00011493,16,44,35,44
INS00004682,18,106,60,106
INS00004682,4,10,6,10
INS00004682,5,96,54,96
INS00142149,18,162,125,162
INS00142149,8,162,125,162
INS00037127,8,120,115,115
INS00037127,18,120,115,115
INS00034752,18,90,89,90
INS00078473,8,80,71,80
INS00034752,8,90,89,90
INS00078473,18,80,71,80
INS00113092,8,153,152,153
INS00113092,18,153,152,153
INS00233541,12,4,4,4
INS00233541,13,12,12,12
INS00233541,18,16,16,16
INS00005887,4,10,4,10
INS00005887,16,19,7,19
INS00005887,18,192,75,192
INS00005887,5,163,64,163
INS00000872,4,37,25,37
INS00000872,5,180,120,180
INS00000872,18,217,145,217
INS00631723,5,48,25,48
INS00631723,18,48,25,48
INS00407263,18,32,25,32
INS00407263,12,32,25,32
INS00035308,18,112,102,112
INS00035308,8,112,102,112
INS00074004,18,100,88,100
INS00074004,12,100,88,100
INS00071885,8,124,94,124
INS00071885,18,124,94,124
INS00579464,8,130,125,130
INS00579464,18,130,125,130
INS00000787,5,9,3,9
INS00000787,16,16,4,16
INS00000787,18,25,7,25
INS00070711,18,60,52,60
INS00070711,8,60,52,60
INS00078074,18,101,75,101
INS00078074,8,101,75,101
INS00035873,18,200,110,200
INS00035873,8,200,110,200
INS00034987,8,59,51,59
INS00034987,18,59,51,59
INS00111928,8,104,98,104
INS00111928,18,104,98,104
INS00112291,18,14,14,14
INS00112291,8,14,14,14
INS00011333,18,94,71,71
INS00011333,12,94,71,71
INS00038227,8,118,90,118
INS00038227,18,118,90,118
INS00075789,8,65,63,65
INS00075789,18,65,63,65
INS00036517,8,180,173,180
INS00036517,18,180,173,180
INS00009815,12,106,106,106
INS00009815,18,106,106,106
INS00528121,5,20,15,20
INS00035362,8,120,112,120
INS00528121,18,20,15,20
INS00035362,18,120,112,120
INS00034667,18,98,94,98
INS00034667,8,98,94,98
INS00083211,18,68,53,68
INS00083211,8,68,53,68
INS00006196,4,24,20,24
INS00006196,18,120,100,120
INS00006196,2,3,2,3
INS00001274,18,312,180,312
INS00001274,2,16,9,16
INS00006196,5,93,78,93
INS00075345,18,120,118,120
INS00075345,8,120,118,120
INS00001274,4,24,14,24
INS00001274,15,8,5,8
INS00001274,6,8,5,8
INS00001274,5,256,147,256
INS00111608,8,90,90,90
INS00111608,18,90,90,90
INS00001162,18,152,72,97
INS00001162,4,18,8,11
INS00001162,5,134,64,86
INS00004247,18,25,13,25
INS00004247,5,25,13,25
INS00079768,8,42,41,42
INS00079768,18,42,41,42
INS00005918,5,26,9,26
INS00005918,18,26,9,26
INS00039447,18,90,90,90
INS00039447,8,90,90,90
INS00036837,8,60,55,60
INS00409683,5,20,11,11
INS00036837,18,60,55,60
INS00409683,18,20,11,11
INS00003528,5,95,22,25
INS00003528,18,100,25,29
INS00003528,4,5,3,4
INS00038480,18,240,235,240
INS00038480,8,240,235,240
INS00078313,8,120,117,120
INS00078313,18,120,117,120
INS00086359,14,30,28,30
INS00086359,18,30,28,30
INS00080615,8,72,57,72
INS00080615,18,72,57,72
INS00037263,8,123,116,123
INS00037263,18,123,116,123
INS00054171,8,84,75,84
INS00054171,18,84,75,84
INS00079551,18,117,62,117
INS00079551,8,117,62,117
INS00038145,8,147,142,147
INS00038145,18,147,142,147
INS00075487,8,252,252,252
INS00075487,18,252,252,252
INS00001256,5,320,218,320
INS00001256,4,44,30,44
INS00001256,18,364,248,364
INS00005078,3,136,98,104
INS00005078,18,517,375,397
INS00005078,5,337,245,259
INS00005078,4,44,32,34
INS00492530,5,58,40,58
INS00492530,18,58,40,58
INS00035837,8,145,95,145
INS00006504,5,315,236,315
INS00527918,18,62,61,62
INS00006504,18,441,330,441
INS00527918,8,62,61,62
INS00006504,2,20,15,20
INS00006504,4,23,17,23
INS00006504,6,61,46,61
INS00006504,10,22,16,22
INS00035837,18,145,95,145
INS00077793,18,120,75,120
INS00034767,18,101,98,101
INS00034767,8,101,98,101
INS00077793,8,120,75,120
INS00036308,18,61,61,61
INS00036308,8,61,61,61
INS00077932,18,178,153,178
INS00077932,8,178,153,178
INS00109800,8,74,66,74
INS00548836,8,125,107,125
INS00037489,8,120,101,120
INS00039752,18,96,72,96
INS00039752,8,96,72,96
INS00548836,18,125,107,125
INS00037489,18,120,101,120
INS00109800,18,74,66,74
INS00035688,18,60,35,60
INS00035688,8,60,35,60
INS00409520,18,24,20,24
INS00409520,5,24,20,24
INS00038764,18,56,50,56
INS00038764,8,56,50,56
INS00000567,18,110,85,110
INS00000567,4,8,6,8
INS00000567,12,102,79,102
INS00112071,18,250,216,250
INS00112071,8,250,216,250
INS00075198,8,60,54,60
INS00075198,18,60,54,60
INS00075327,18,104,80,104
INS00110270,18,159,155,159
INS00110270,8,159,155,159
INS00075327,8,104,80,104
INS00142085,18,51,49,51
INS00142085,8,51,49,51
INS00113849,8,134,120,134
INS00113849,18,134,120,134
INS00005552,18,632,522,632
INS00005552,2,37,31,37
INS00005552,6,33,27,33
INS00005552,4,19,16,19
INS00005552,5,543,448,543
INS00059135,18,120,110,120
INS00059135,8,120,110,120
INS00079415,18,128,109,128
INS00079415,8,128,109,128
INS00571914,5,64,42,64
INS00571914,18,64,42,64
INS00004731,4,26,17,26
INS00004731,6,19,12,19
INS00004731,2,23,15,23
INS00004731,16,143,91,143
INS00109981,8,72,64,64
INS00109981,18,72,64,64
INS00004731,18,598,380,598
INS00004731,5,387,245,387
INS00114904,18,76,60,76
INS00114904,8,76,60,76
INS00646827,8,59,50,59
INS00646827,18,59,50,59
INS00079004,18,60,54,60
INS00079004,8,60,54,60
INS00074029,18,134,90,134
INS00074029,12,73,49,73
INS00074029,3,61,41,61
INS00034396,8,60,58,60
INS00034396,18,60,58,60
INS00000718,18,196,145,196
INS00000718,4,13,10,13
INS00000718,5,183,135,183
INS00108897,18,72,45,60
INS00108897,8,72,45,60
INS00112454,8,49,49,49
INS00112454,18,49,49,49
INS00002519,18,176,89,176
INS00002519,5,164,83,164
INS00002519,4,12,6,12
INS00079183,8,97,90,97
INS00079183,18,97,90,97
INS00077959,18,150,130,150
INS00077959,8,150,130,150
INS00111711,8,106,94,106
INS00111711,18,106,94,106
INS00038212,8,105,65,105
INS00034918,18,78,70,78
INS00034918,8,78,70,78
INS00038212,18,105,65,105
INS00597726,20,46,35,38
INS00597726,18,46,35,38
INS00080165,8,101,73,101
INS00080165,18,101,73,101
INS00646881,18,46,46,46
INS00646881,8,46,46,46
INS00005860,18,77,52,77
INS00005860,5,67,45,67
INS00005860,4,10,7,10
INS00110478,18,62,62,62
INS00110478,8,62,62,62
INS00040369,8,98,70,98
INS00040369,18,98,70,98
INS00075381,8,82,69,82
INS00001865,5,25,14,25
INS00001865,18,25,14,25
INS00075381,18,82,69,82
INS00113146,8,70,68,70
INS00113146,18,70,68,70
INS00077313,8,120,117,120
INS00077313,18,120,117,120
INS00111499,18,138,127,138
INS00111499,8,138,127,138
INS00075442,8,100,89,100
INS00075442,18,100,89,100
INS00110085,18,205,193,205
INS00110085,8,205,193,205
INS00407489,5,12,8,12
INS00407489,18,12,8,12
INS00040242,18,78,74,78
INS00040242,8,78,74,78
INS00109052,18,103,74,103
INS00109052,8,103,74,103
INS00109635,18,112,90,112
INS00005033,18,20,7,16
INS00109635,8,112,90,112
INS00005033,5,20,7,16
INS00077419,8,108,105,108
INS00077419,18,108,105,108
INS00636509,18,120,97,120
INS00527972,18,40,30,40
INS00527972,8,40,30,40
INS00636509,5,120,97,120
INS00035069,18,60,38,40
INS00035069,8,60,38,40
INS00037803,8,388,370,388
INS00034972,18,120,119,120
INS00034972,8,120,119,120
INS00037803,18,388,370,388
INS00039233,18,65,60,65
INS00039233,8,65,60,65
INS00000844,5,206,131,159
INS00000844,4,62,38,47
INS00000844,6,18,11,14
INS00000844,18,286,180,220
INS00040517,18,148,130,148
INS00040517,8,148,130,148
INS00003603,5,25,10,25
INS00111291,8,116,89,116
INS00111291,18,116,89,116
INS00003603,18,25,10,25
INS00002957,5,37,8,25
INS00002957,18,37,8,25
INS00108906,18,109,102,109
INS00108906,8,109,102,109
INS00004220,18,25,6,25
INS00004220,5,25,6,25
INS00113783,18,16,11,16
INS00113783,8,16,11,16
INS00037393,8,65,60,65
INS00037393,18,65,60,65
INS00035661,8,46,30,46
INS00035661,18,46,30,46
INS00039402,18,75,56,75
INS00039402,8,75,56,75
INS00003401,18,20,4,20
INS00003401,5,20,4,20
INS00040586,8,100,87,100
INS00040586,18,100,87,100
INS00110533,18,13,12,13
INS00110533,8,13,12,13
INS00113463,18,100,95,100
INS00113463,8,100,95,100
INS00107577,18,84,65,75
INS00107577,12,84,65,75
INS00075756,18,84,81,84
INS00075756,8,84,81,84
INS00035981,8,100,79,100
INS00035981,18,100,79,100
INS00039722,8,120,104,120
INS00039722,18,120,104,120
INS00039305,18,176,156,156
INS00039305,8,176,156,156
INS00001781,5,14,4,4
INS00001781,18,14,4,4
INS00074379,8,99,99,99
INS00074379,18,99,99,99
INS00410729,18,20,13,20
INS00114647,8,100,99,100
INS00410729,5,20,13,20
INS00114647,18,100,99,100
INS00106664,18,95,75,95
INS00106664,12,95,75,95
INS00025841,18,69,65,69
INS00025841,8,69,65,69
INS00113213,18,78,72,78
INS00113213,8,78,72,78
INS00004075,4,34,22,34
INS00004075,18,151,98,151
INS00004075,5,117,76,117
INS00113231,8,118,105,118
INS00113231,18,118,105,118
INS00039942,18,68,66,68
INS00039942,8,68,66,68
INS00038275,8,106,100,106
INS00038275,18,106,100,106
INS00078581,18,868,860,868
INS00078581,8,868,860,868
INS00005353,5,21,10,21
INS00005353,18,21,10,21
INS00074059,12,200,185,200
INS00074059,18,200,185,200
INS00109344,8,123,115,123
INS00109344,18,123,115,123
INS00114804,8,31,26,31
INS00114804,18,31,26,31
INS00074216,8,113,101,113
INS00004395,18,616,400,616
INS00074216,18,113,101,113
INS00004395,4,55,36,55
INS00004395,5,463,300,463
INS00004395,6,74,48,74
INS00004395,10,20,13,20
INS00004395,2,4,3,4
INS00034341,8,105,87,105
INS00034341,18,105,87,105
INS00039595,18,230,227,230
INS00039595,8,230,227,230
INS00005133,5,82,41,82
INS00005133,4,7,4,7
INS00005133,18,89,45,89
INS00039897,18,74,66,74
INS00039897,8,74,66,74
INS00113412,8,67,65,67
INS00113412,18,67,65,67
INS00114949,18,122,89,122
INS00114949,8,122,89,122
INS00039493,18,60,56,60
INS00039493,8,60,56,60
INS00080204,8,68,36,68
INS00080204,18,68,36,68
INS00345283,8,50,48,50
INS00345283,18,50,48,50
INS00006724,18,131,65,75
INS00037915,18,90,86,90
INS00006724,5,118,59,68
INS00037915,8,90,86,90
INS00006724,4,13,6,7
INS00494297,18,120,100,120
INS00494297,8,120,100,120
INS00114967,18,18,15,18
INS00113315,18,25,12,25
INS00113315,8,25,12,25
INS00114967,8,18,15,18
INS00527860,18,40,36,40
INS00527860,8,40,36,40
INS00113732,18,78,47,50
INS00565647,5,38,19,38
INS00565647,18,71,36,71
INS00113732,8,78,47,50
INS00565647,16,33,17,33
INS00109468,18,54,51,54
INS00109468,8,54,51,54
INS00036272,8,66,65,66
INS00036272,18,66,65,66
INS00594675,12,75,60,75
INS00594675,18,75,60,75
INS00114895,18,130,118,118
INS00114895,8,130,118,118
INS00006549,15,55,30,33
INS00006549,18,470,253,278
INS00006549,2,30,16,18
INS00006549,5,357,192,211
INS00006549,4,28,15,16
INS00006495,5,20,18,20
INS00006495,4,5,4,5
INS00006495,18,25,22,25
INS00040617,8,180,164,180
INS00040617,18,180,164,180
INS00034205,8,120,106,106
INS00034205,18,120,106,106
INS00035453,18,153,140,153
INS00035453,8,153,140,153
INS00109707,8,200,190,200
INS00109707,18,200,190,200
INS00106257,5,249,23,226
INS00106257,18,249,23,226
INS00037903,18,114,80,114
INS00037903,8,114,80,114
INS00113952,18,32,30,32
INS00113952,8,32,30,32
INS00074466,18,120,115,115
INS00074466,8,120,115,115
INS00345295,5,150,145,150
INS00345295,18,150,145,150
INS00005760,18,115,64,64
INS00005760,5,105,59,59
INS00005760,4,10,5,5
INS00083488,8,60,50,60
INS00083488,18,60,50,60
INS00006869,14,100,50,100
INS00006869,18,100,50,100
INS00345232,8,62,60,62
INS00345232,18,62,60,62
INS00111892,18,48,45,48
INS00039148,18,120,112,120
INS00039148,8,120,112,120
INS00003784,5,247,146,247
INS00003784,16,28,17,28
INS00003784,4,38,22,38
INS00003784,18,313,185,313
INS00469001,4,13,6,13
INS00469001,16,52,23,52
INS00469001,5,91,41,91
INS00469001,18,156,70,156
INS00001947,18,49,23,49
INS00001947,4,2,1,2
INS00001947,5,22,10,22
INS00001947,16,25,12,25
INS00005268,6,11,9,10
INS00005268,4,32,27,30
INS00005268,18,223,190,208
INS00005268,5,180,154,168
INS00077832,18,120,85,120
INS00002619,5,32,4,21
INS00002619,18,32,4,21
INS00077832,8,120,85,120
INS00109272,18,190,184,190
INS00109272,8,190,184,190
INS00037646,8,44,43,44
INS00037646,18,44,43,44
INS00108960,18,72,68,72
INS00108960,8,72,68,72
INS00004564,5,72,45,72
INS00004564,18,72,45,72
INS00002912,18,96,53,96
INS00039439,8,82,82,82
INS00002912,4,6,3,6
INS00002912,5,90,50,90
INS00039439,18,82,82,82
INS00079733,8,60,56,60
INS00079733,18,60,56,60
INS00110252,8,67,59,67
INS00110252,18,67,59,67
INS00491840,8,55,55,55
INS00491840,18,55,55,55
INS00004157,18,25,15,25
INS00004157,4,5,3,5
INS00004157,5,20,12,20
INS00005854,5,39,20,38
INS00035755,18,50,45,50
INS00035755,8,50,45,50
INS00005854,18,39,20,38
INS00004941,5,95,38,57
INS00004941,18,126,50,75
INS00004941,2,31,12,18
INS00262300,5,25,10,25
INS00262300,18,25,10,25
INS00112569,18,75,72,75
INS00112569,8,75,72,75
INS00590104,18,177,112,177
INS00590104,5,177,112,177
INS00040142,18,76,73,76
INS00078276,18,182,172,182
INS00078276,8,182,172,182
INS00040142,8,76,73,76
INS00006371,4,52,33,52
INS00006371,5,201,128,201
INS00006371,1,9,6,9
INS00006371,18,282,180,282
INS00006371,6,20,13,20
INS00011131,18,16,11,16
INS00112381,8,156,125,156
INS00112381,18,156,125,156
INS00011131,12,16,11,16
INS00035118,18,56,45,56
INS00035118,8,56,45,56
INS00472551,20,4,4,4
INS00472551,18,4,4,4
INS00074297,8,36,28,28
INS00074297,18,36,28,28
INS00145916,8,99,72,84
INS00145916,18,99,72,84
INS00409514,18,38,15,38
INS00409514,5,38,15,38
INS00108824,18,120,113,120
INS00112587,18,132,119,132
INS00112587,8,132,119,132
INS00108824,8,120,113,120
INS00001280,4,19,16,19
INS00001280,2,8,7,8
INS00001280,5,126,108,126
INS00001280,18,158,135,158
INS00001280,16,5,4,5
INS00112964,8,99,75,99
INS00112964,18,99,75,99
INS00036124,8,138,97,138
INS00036124,18,138,97,138
INS00112611,8,58,44,58
INS00112611,18,58,44,58
