User ID,Day Of Week,,Show,Season,Episode,Time Watched,Gender,Completed,Time of Day,,,
45583,2/12/19,Tuesday,Stranger Things,2,8,46,Male,1,0,,,
9992,2/10/19,Sunday,Stranger Things,2,5,38,Female,1,1,,,
14574,2/10/19,Sunday,Stranger Things,1,7,55,Female,1,1,,,
71941,2/9/19,Saturday,Stranger Things,1,8,4,Male,0,1,,,
123193,2/11/19,Monday,Stranger Things,1,5,32,Female,1,1,,,
119271,2/9/19,Saturday,Stranger Things,2,8,40,Male,1,1,,,
54661,2/10/19,Sunday,Stranger Things,1,8,22,Male,0,1,,,
12947,2/12/19,Tuesday,Stranger Things,2,2,17,Male,0,0,,,
117362,2/9/19,Saturday,Stranger Things,1,9,8,Male,0,1,,,
71128,2/12/19,Tuesday,Stranger Things,2,8,38,Female,1,1,,,
25709,2/10/19,Sunday,Stranger Things,1,7,45,Male,1,1,,,
38478,2/11/19,Monday,Stranger Things,2,8,5,Male,0,1,,,
44335,2/12/19,Tuesday,Stranger Things,1,9,28,Female,0,1,,,
50704,2/10/19,Sunday,Stranger Things,2,10,29,Female,0,0,,,
52351,2/12/19,Tuesday,Stranger Things,2,5,33,Male,1,0,,,
11956,2/11/19,Monday,Stranger Things,2,2,49,Male,1,0,,,
38347,2/10/19,Sunday,Stranger Things,2,4,2,Female,0,1,,,
104993,2/9/19,Saturday,Stranger Things,1,4,58,Female,1,1,,,
105135,2/9/19,Saturday,Stranger Things,1,4,49,Male,1,1,,,
89100,2/9/19,Saturday,Stranger Things,1,1,23,Female,0,1,,,
23830,2/12/19,Tuesday,Stranger Things,1,5,41,Male,1,1,,,
84204,2/10/19,Sunday,Stranger Things,2,7,41,Female,1,0,,,
53559,2/12/19,Tuesday,Stranger Things,2,10,9,Female,0,0,,,
115488,2/9/19,Saturday,Stranger Things,2,10,29,Female,0,0,,,
105825,2/9/19,Saturday,Stranger Things,1,6,35,Female,1,1,,,
33952,2/12/19,Tuesday,Stranger Things,1,3,18,Male,0,0,,,
5951,2/10/19,Sunday,Stranger Things,2,9,26,Female,0,0,,,
71516,2/9/19,Saturday,Stranger Things,1,5,29,Female,0,0,,,
96227,2/9/19,Saturday,Stranger Things,1,8,6,Male,0,0,,,
86799,2/10/19,Sunday,Stranger Things,2,2,30,Female,1,1,,,
100285,2/11/19,Monday,Stranger Things,1,5,52,Male,1,0,,,
54871,2/10/19,Sunday,Stranger Things,1,4,52,Male,1,1,,,
46470,2/12/19,Tuesday,Stranger Things,2,3,47,Male,1,1,,,
25088,2/10/19,Sunday,Stranger Things,2,8,29,Male,0,0,,,
118299,2/10/19,Sunday,Stranger Things,2,5,50,Female,1,1,,,
76550,2/9/19,Saturday,Stranger Things,1,2,58,Male,1,0,,,
18736,2/12/19,Tuesday,Stranger Things,2,3,40,Male,1,1,,,
31469,2/9/19,Saturday,Stranger Things,2,9,55,Male,1,0,,,
91034,2/10/19,Sunday,Stranger Things,2,5,16,Female,0,1,,,
43041,2/12/19,Tuesday,Stranger Things,2,1,22,Male,0,1,,,
37956,2/9/19,Saturday,Stranger Things,2,8,58,Female,1,1,,,
23616,2/11/19,Monday,Stranger Things,2,2,2,Male,0,1,,,
65186,2/10/19,Sunday,Stranger Things,1,4,8,Female,0,0,,,
15259,2/10/19,Sunday,Stranger Things,2,1,26,Female,0,0,,,
101558,2/9/19,Saturday,Stranger Things,2,7,24,Male,0,0,,,
103625,2/10/19,Sunday,Stranger Things,2,7,32,Female,1,1,,,
92514,2/11/19,Monday,Stranger Things,1,5,24,Female,0,1,,,
22547,2/12/19,Tuesday,Stranger Things,2,4,54,Male,1,0,,,
97905,2/9/19,Saturday,Stranger Things,1,9,13,Male,0,1,,,
79534,2/10/19,Sunday,Stranger Things,2,8,45,Male,1,1,,,
14144,2/11/19,Monday,Stranger Things,2,2,45,Female,1,0,,,
24860,2/11/19,Monday,Stranger Things,2,4,35,Male,1,0,,,
63887,2/12/19,Tuesday,Stranger Things,2,9,1,Male,0,1,,,
13454,2/10/19,Sunday,Stranger Things,2,2,23,Male,0,0,,,
101482,2/9/19,Saturday,Stranger Things,2,2,52,Female,1,0,,,
11270,2/11/19,Monday,Stranger Things,1,4,5,Male,0,1,,,
52844,2/11/19,Monday,Stranger Things,1,8,9,Female,0,1,,,
118490,2/9/19,Saturday,Stranger Things,2,7,39,Female,1,1,,,
99473,2/12/19,Tuesday,Stranger Things,2,6,9,Male,0,1,,,
15539,2/9/19,Saturday,Stranger Things,2,1,11,Female,0,0,,,
49447,2/10/19,Sunday,Stranger Things,1,2,18,Male,0,0,,,
63656,2/11/19,Monday,Stranger Things,1,7,13,Male,0,1,,,
59409,2/10/19,Sunday,Stranger Things,2,8,38,Female,1,0,,,
55962,2/9/19,Saturday,Stranger Things,2,6,19,Male,0,1,,,
106086,2/10/19,Sunday,Stranger Things,1,10,9,Male,0,0,,,
93430,2/11/19,Monday,Stranger Things,1,2,57,Female,1,0,,,
84447,2/12/19,Tuesday,Stranger Things,1,1,41,Male,1,1,,,
53594,2/11/19,Monday,Stranger Things,2,10,58,Male,1,1,,,
17021,2/9/19,Saturday,Stranger Things,2,3,6,Female,0,0,,,
79759,2/12/19,Tuesday,Stranger Things,1,10,12,Female,0,0,,,
75405,2/10/19,Sunday,Stranger Things,2,2,59,Male,1,0,,,
66119,2/10/19,Sunday,Stranger Things,2,1,45,Male,1,1,,,
23787,2/12/19,Tuesday,Stranger Things,2,4,21,Male,0,0,,,
11703,2/10/19,Sunday,Stranger Things,2,6,53,Male,1,1,,,
244,2/9/19,Saturday,Stranger Things,2,3,23,Female,0,0,,,
49080,2/11/19,Monday,Stranger Things,2,7,42,Male,1,1,,,
23330,2/11/19,Monday,Stranger Things,2,5,3,Female,0,0,,,
109399,2/9/19,Saturday,Stranger Things,2,9,32,Male,1,0,,,
42933,2/10/19,Sunday,Stranger Things,2,10,50,Male,1,1,,,
66252,2/12/19,Tuesday,Stranger Things,1,7,27,Female,0,0,,,
69877,2/9/19,Saturday,Stranger Things,2,3,60,Female,1,0,,,
52680,2/10/19,Sunday,Stranger Things,2,1,48,Female,1,0,,,
122494,2/12/19,Tuesday,Stranger Things,1,8,30,Male,1,1,,,
56535,2/9/19,Saturday,Stranger Things,2,7,36,Male,1,0,,,
65419,2/11/19,Monday,Stranger Things,2,7,12,Male,0,1,,,
43394,2/11/19,Monday,Stranger Things,1,1,10,Female,0,0,,,
121129,2/12/19,Tuesday,Stranger Things,1,10,42,Female,1,1,,,
109562,2/9/19,Saturday,Stranger Things,1,7,20,Male,0,0,,,
115493,2/9/19,Saturday,Stranger Things,2,7,22,Male,0,0,,,
1648,2/10/19,Sunday,Stranger Things,2,9,32,Male,1,1,,,
50197,2/12/19,Tuesday,Stranger Things,1,5,5,Female,0,0,,,
74122,2/9/19,Saturday,Stranger Things,2,3,18,Female,0,1,,,
96810,2/11/19,Monday,Stranger Things,2,9,23,Female,0,1,,,
56334,2/11/19,Monday,Stranger Things,1,7,30,Female,1,1,,,
58017,2/12/19,Tuesday,Stranger Things,2,9,7,Female,0,0,,,
5845,2/9/19,Saturday,Stranger Things,2,7,54,Male,1,1,,,
111235,2/11/19,Monday,Stranger Things,2,3,20,Female,0,0,,,
66222,2/11/19,Monday,Stranger Things,1,1,39,Male,1,0,,,
92954,2/10/19,Sunday,Stranger Things,2,3,32,Female,1,1,,,
124244,2/12/19,Tuesday,Stranger Things,1,1,20,Male,0,1,,,
80339,2/10/19,Sunday,Stranger Things,1,5,13,Male,0,0,,,
15819,2/9/19,Saturday,Stranger Things,2,10,34,Male,1,1,,,
97427,2/9/19,Saturday,Stranger Things,2,2,20,Female,0,1,,,
1487,2/9/19,Saturday,Stranger Things,1,8,20,Male,0,0,,,
28988,2/9/19,Saturday,Stranger Things,2,5,14,Female,0,1,,,
68025,2/10/19,Sunday,Stranger Things,2,5,34,Male,1,0,,,
37566,2/9/19,Saturday,Stranger Things,1,1,20,Male,0,1,,,
97249,2/10/19,Sunday,Stranger Things,1,9,30,Male,1,0,,,
80850,2/9/19,Saturday,Stranger Things,2,2,2,Male,0,1,,,
62659,2/10/19,Sunday,Stranger Things,1,4,54,Male,1,0,,,
100871,2/11/19,Monday,Stranger Things,2,6,32,Female,1,1,,,
65597,2/9/19,Saturday,Stranger Things,1,7,35,Male,1,0,,,
68490,2/11/19,Monday,Stranger Things,1,2,35,Male,1,0,,,
103970,2/10/19,Sunday,Stranger Things,2,5,31,Female,1,0,,,
74935,2/10/19,Sunday,Stranger Things,1,5,60,Male,1,1,,,
21782,2/12/19,Tuesday,Stranger Things,2,4,58,Male,1,1,,,
83962,2/10/19,Sunday,Stranger Things,2,3,13,Male,0,0,,,
15572,2/9/19,Saturday,Stranger Things,2,5,34,Female,1,0,,,
51141,2/12/19,Tuesday,Stranger Things,2,7,54,Male,1,0,,,
111190,2/10/19,Sunday,Stranger Things,2,8,47,Female,1,1,,,
24232,2/11/19,Monday,Stranger Things,2,3,24,Female,0,0,,,
9363,2/10/19,Sunday,Stranger Things,2,4,59,Male,1,0,,,
4270,2/12/19,Tuesday,Stranger Things,1,4,43,Female,1,0,,,
101767,2/11/19,Monday,Stranger Things,1,9,56,Male,1,0,,,
67447,2/10/19,Sunday,Stranger Things,2,10,5,Male,0,1,,,
46298,2/12/19,Tuesday,Stranger Things,2,4,23,Male,0,1,,,
17027,2/9/19,Saturday,Stranger Things,1,5,50,Female,1,1,,,
41436,2/12/19,Tuesday,Stranger Things,1,3,6,Female,0,1,,,
106153,2/9/19,Saturday,Stranger Things,2,2,8,Female,0,1,,,
53685,2/10/19,Sunday,Stranger Things,2,2,42,Male,1,0,,,
1020,2/9/19,Saturday,Stranger Things,1,2,59,Female,1,0,,,
116969,2/10/19,Sunday,Stranger Things,1,7,60,Female,1,0,,,
117592,2/10/19,Sunday,Stranger Things,2,9,47,Female,1,1,,,
36429,2/9/19,Saturday,Stranger Things,1,6,24,Female,0,0,,,
56787,2/12/19,Tuesday,Stranger Things,2,10,28,Female,0,1,,,
38402,2/11/19,Monday,Stranger Things,2,10,11,Female,0,1,,,
10336,2/10/19,Sunday,Stranger Things,2,2,46,Male,1,1,,,
52087,2/9/19,Saturday,Stranger Things,2,6,45,Male,1,1,,,
52030,2/10/19,Sunday,Stranger Things,1,4,22,Male,0,1,,,
108388,2/12/19,Tuesday,Stranger Things,2,7,12,Female,0,0,,,
81914,2/9/19,Saturday,Stranger Things,2,4,3,Male,0,0,,,
44607,2/10/19,Sunday,Stranger Things,2,2,10,Male,0,1,,,
123947,2/11/19,Monday,Stranger Things,2,6,46,Female,1,0,,,
62786,2/9/19,Saturday,Stranger Things,1,9,59,Male,1,1,,,
102165,2/9/19,Saturday,Stranger Things,1,8,53,Male,1,0,,,
91855,2/9/19,Saturday,Stranger Things,2,1,49,Male,1,0,,,
67916,2/10/19,Sunday,Stranger Things,1,6,25,Female,0,1,,,
122522,2/9/19,Saturday,Stranger Things,1,7,11,Female,0,0,,,
7139,2/12/19,Tuesday,Stranger Things,2,7,29,Male,0,0,,,
41140,2/11/19,Monday,Stranger Things,1,9,33,Female,1,1,,,
37895,2/12/19,Tuesday,Stranger Things,2,8,25,Female,0,1,,,
106247,2/9/19,Saturday,Stranger Things,2,7,29,Male,0,0,,,
94678,2/12/19,Tuesday,Stranger Things,1,2,16,Male,0,1,,,
32608,2/10/19,Sunday,Stranger Things,1,2,27,Female,0,0,,,
56911,2/9/19,Saturday,Stranger Things,2,3,48,Female,1,1,,,
117180,2/11/19,Monday,Stranger Things,2,8,39,Male,1,0,,,
13185,2/12/19,Tuesday,Stranger Things,2,3,19,Female,0,1,,,
16316,2/9/19,Saturday,Stranger Things,2,7,11,Male,0,0,,,
5781,2/12/19,Tuesday,Stranger Things,1,3,40,Female,1,0,,,
26646,2/10/19,Sunday,Stranger Things,1,3,56,Female,1,0,,,
93703,2/10/19,Sunday,Stranger Things,2,7,36,Male,1,0,,,
15851,2/9/19,Saturday,Stranger Things,2,10,34,Female,1,0,,,
121592,2/11/19,Monday,Stranger Things,2,9,39,Female,1,0,,,
32146,2/11/19,Monday,Stranger Things,2,5,4,Male,0,1,,,
55819,2/9/19,Saturday,Stranger Things,2,10,34,Female,1,0,,,
38563,2/11/19,Monday,Stranger Things,2,6,22,Male,0,1,,,
29182,2/12/19,Tuesday,Stranger Things,2,4,27,Male,0,1,,,
96003,2/12/19,Tuesday,Stranger Things,2,6,60,Male,1,1,,,
106722,2/12/19,Tuesday,Stranger Things,2,6,30,Male,1,1,,,
75768,2/9/19,Saturday,Stranger Things,1,8,13,Male,0,0,,,
59882,2/12/19,Tuesday,Stranger Things,1,7,2,Male,0,0,,,
102667,2/11/19,Monday,Stranger Things,2,2,28,Male,0,1,,,
2596,2/9/19,Saturday,Stranger Things,1,2,22,Female,0,0,,,
67622,2/12/19,Tuesday,Stranger Things,2,10,39,Male,1,0,,,
124247,2/11/19,Monday,Stranger Things,1,7,15,Female,0,0,,,
30997,2/9/19,Saturday,Stranger Things,1,7,42,Male,1,1,,,
117522,2/11/19,Monday,Stranger Things,1,1,52,Male,1,1,,,
24193,2/11/19,Monday,Stranger Things,1,5,2,Female,0,1,,,
74758,2/12/19,Tuesday,Stranger Things,1,4,53,Male,1,0,,,
47421,2/9/19,Saturday,Stranger Things,1,2,38,Male,1,0,,,
67751,2/9/19,Saturday,Stranger Things,2,9,25,Female,0,1,,,
39632,2/12/19,Tuesday,Stranger Things,1,2,58,Male,1,1,,,
97613,2/9/19,Saturday,Stranger Things,1,1,57,Male,1,0,,,
15588,2/9/19,Saturday,Stranger Things,1,6,15,Female,0,0,,,
104043,2/11/19,Monday,Stranger Things,2,6,40,Male,1,1,,,
107975,2/10/19,Sunday,Stranger Things,1,2,55,Male,1,0,,,
84544,2/10/19,Sunday,Stranger Things,1,3,59,Female,1,0,,,
115590,2/9/19,Saturday,Stranger Things,1,1,22,Female,0,0,,,
91982,2/12/19,Tuesday,Stranger Things,2,1,9,Female,0,1,,,
62933,2/9/19,Saturday,Stranger Things,1,8,42,Female,1,0,,,
71749,2/9/19,Saturday,Stranger Things,1,1,52,Female,1,1,,,
85047,2/9/19,Saturday,Stranger Things,2,1,3,Female,0,0,,,
31294,2/11/19,Monday,Stranger Things,1,10,18,Male,0,0,,,
99739,2/12/19,Tuesday,Stranger Things,1,9,18,Male,0,1,,,
77263,2/9/19,Saturday,Stranger Things,1,2,18,Female,0,1,,,
85191,2/9/19,Saturday,Stranger Things,1,2,17,Female,0,1,,,
48006,2/12/19,Tuesday,Stranger Things,2,9,9,Female,0,0,,,
70131,2/9/19,Saturday,Stranger Things,1,9,36,Male,1,1,,,
115741,2/9/19,Saturday,Stranger Things,2,1,28,Female,0,0,,,
14050,2/9/19,Saturday,Stranger Things,2,8,53,Female,1,1,,,
49891,2/12/19,Tuesday,Stranger Things,2,9,30,Male,1,1,,,
15628,2/11/19,Monday,Stranger Things,2,1,18,Male,0,0,,,
11063,2/12/19,Tuesday,Stranger Things,2,6,24,Male,0,0,,,
116434,2/12/19,Tuesday,Stranger Things,1,7,28,Male,0,0,,,
79481,2/11/19,Monday,Stranger Things,2,7,20,Female,0,1,,,
89153,2/10/19,Sunday,Stranger Things,1,2,33,Male,1,0,,,
41249,2/9/19,Saturday,Stranger Things,2,3,10,Male,0,1,,,
25294,2/12/19,Tuesday,Stranger Things,1,6,59,Female,1,0,,,
47269,2/11/19,Monday,Stranger Things,1,4,37,Female,1,1,,,
3542,2/12/19,Tuesday,Stranger Things,1,1,15,Female,0,1,,,
91613,2/11/19,Monday,Stranger Things,2,6,29,Male,0,0,,,
111958,2/10/19,Sunday,Stranger Things,2,5,7,Female,0,1,,,
23698,2/11/19,Monday,Stranger Things,1,4,18,Male,0,1,,,
104249,2/12/19,Tuesday,Stranger Things,2,2,23,Female,0,0,,,
58945,2/12/19,Tuesday,Stranger Things,2,1,49,Female,1,1,,,
106898,2/9/19,Saturday,Stranger Things,2,8,15,Male,0,0,,,
117049,2/9/19,Saturday,Stranger Things,2,5,51,Male,1,0,,,
84307,2/12/19,Tuesday,Stranger Things,2,9,43,Female,1,1,,,
93349,2/9/19,Saturday,Stranger Things,2,8,29,Female,0,0,,,
45544,2/11/19,Monday,Stranger Things,2,5,50,Male,1,1,,,
30442,2/12/19,Tuesday,Stranger Things,1,10,49,Male,1,0,,,
11251,2/9/19,Saturday,Stranger Things,2,7,22,Male,0,1,,,
48694,2/11/19,Monday,Stranger Things,1,1,53,Female,1,0,,,
120485,2/10/19,Sunday,Stranger Things,2,9,52,Female,1,0,,,
77633,2/11/19,Monday,Stranger Things,1,9,18,Female,0,0,,,
51580,2/10/19,Sunday,Stranger Things,1,2,30,Female,1,0,,,
32773,2/9/19,Saturday,Stranger Things,1,2,17,Male,0,0,,,
84994,2/12/19,Tuesday,Stranger Things,1,10,4,Male,0,0,,,
52320,2/10/19,Sunday,Stranger Things,1,8,36,Female,1,1,,,
49640,2/9/19,Saturday,Stranger Things,1,9,23,Female,0,1,,,
104404,2/12/19,Tuesday,Stranger Things,1,3,60,Female,1,0,,,
101538,2/12/19,Tuesday,Stranger Things,2,10,53,Female,1,1,,,
95277,2/12/19,Tuesday,Stranger Things,2,6,2,Male,0,1,,,
111074,2/9/19,Saturday,Stranger Things,2,1,7,Male,0,0,,,
31444,2/11/19,Monday,Stranger Things,1,8,30,Female,1,0,,,
112068,2/11/19,Monday,Stranger Things,2,3,34,Male,1,1,,,
114523,2/9/19,Saturday,Stranger Things,2,7,54,Female,1,0,,,
69066,2/9/19,Saturday,Stranger Things,1,6,34,Female,1,0,,,
12694,2/12/19,Tuesday,Stranger Things,2,3,20,Male,0,0,,,
80633,2/12/19,Tuesday,Stranger Things,1,7,47,Male,1,1,,,
47900,2/12/19,Tuesday,Stranger Things,1,10,50,Male,1,1,,,
84936,2/9/19,Saturday,Stranger Things,1,5,3,Female,0,1,,,
66767,2/10/19,Sunday,Stranger Things,2,5,9,Female,0,0,,,
40197,2/10/19,Sunday,Stranger Things,2,8,18,Female,0,0,,,
30994,2/11/19,Monday,Stranger Things,2,10,45,Female,1,1,,,
66444,2/9/19,Saturday,Stranger Things,2,9,49,Male,1,0,,,
21131,2/9/19,Saturday,Stranger Things,2,3,19,Male,0,1,,,
87119,2/12/19,Tuesday,Stranger Things,2,6,44,Male,1,0,,,
32799,2/12/19,Tuesday,Stranger Things,2,4,5,Female,0,1,,,
66843,2/9/19,Saturday,Stranger Things,1,2,36,Female,1,1,,,
35533,2/10/19,Sunday,Stranger Things,1,9,56,Male,1,0,,,
63532,2/11/19,Monday,Stranger Things,1,5,20,Female,0,0,,,
36919,2/10/19,Sunday,Stranger Things,2,10,21,Female,0,0,,,
73122,2/10/19,Sunday,Stranger Things,2,9,52,Female,1,0,,,
61679,2/12/19,Tuesday,Stranger Things,1,7,56,Female,1,0,,,
108576,2/10/19,Sunday,Stranger Things,1,1,15,Female,0,1,,,
25078,2/12/19,Tuesday,Stranger Things,2,8,46,Male,1,0,,,
8085,2/12/19,Tuesday,Stranger Things,1,8,48,Female,1,1,,,
101948,2/9/19,Saturday,Stranger Things,1,2,8,Female,0,0,,,
16694,2/11/19,Monday,Stranger Things,2,6,13,Male,0,1,,,
43538,2/12/19,Tuesday,Stranger Things,2,3,21,Male,0,1,,,
53759,2/12/19,Tuesday,Stranger Things,2,1,37,Female,1,0,,,
106146,2/9/19,Saturday,Stranger Things,2,4,33,Female,1,0,,,
113303,2/9/19,Saturday,Stranger Things,1,1,16,Female,0,1,,,
122435,2/10/19,Sunday,Stranger Things,2,5,20,Female,0,1,,,
106160,2/10/19,Sunday,Stranger Things,1,8,17,Female,0,0,,,
13704,2/10/19,Sunday,Stranger Things,1,4,25,Female,0,0,,,
114280,2/10/19,Sunday,Stranger Things,1,5,18,Female,0,0,,,
4748,2/11/19,Monday,Stranger Things,2,2,18,Female,0,1,,,
36375,2/11/19,Monday,Stranger Things,1,5,5,Male,0,1,,,
86045,2/10/19,Sunday,Stranger Things,1,2,12,Female,0,0,,,
98501,2/10/19,Sunday,Stranger Things,2,5,11,Male,0,0,,,
29794,2/10/19,Sunday,Stranger Things,2,2,40,Female,1,0,,,
36618,2/11/19,Monday,Stranger Things,1,3,26,Male,0,1,,,
61989,2/9/19,Saturday,Stranger Things,2,1,15,Male,0,1,,,
106515,2/9/19,Saturday,Stranger Things,1,5,23,Female,0,0,,,
95093,2/9/19,Saturday,Stranger Things,1,9,19,Male,0,1,,,
42501,2/12/19,Tuesday,Stranger Things,2,3,5,Female,0,0,,,
6570,2/11/19,Monday,Stranger Things,2,8,33,Female,1,1,,,
17317,2/12/19,Tuesday,Stranger Things,2,7,8,Female,0,0,,,
22232,2/9/19,Saturday,Stranger Things,2,9,10,Male,0,0,,,
78994,2/11/19,Monday,Stranger Things,2,2,26,Female,0,1,,,
73121,2/9/19,Saturday,Stranger Things,2,3,23,Male,0,1,,,
61583,2/11/19,Monday,Stranger Things,1,4,60,Female,1,1,,,
92410,2/10/19,Sunday,Stranger Things,1,8,48,Male,1,1,,,
79991,2/11/19,Monday,Stranger Things,1,6,42,Female,1,1,,,
8422,2/9/19,Saturday,Stranger Things,1,3,44,Male,1,1,,,
89479,2/10/19,Sunday,Stranger Things,2,1,26,Female,0,0,,,
23908,2/10/19,Sunday,Stranger Things,2,1,54,Female,1,0,,,
91147,2/12/19,Tuesday,Stranger Things,2,2,44,Female,1,0,,,
18269,2/12/19,Tuesday,Stranger Things,2,8,26,Female,0,1,,,
27175,2/9/19,Saturday,Stranger Things,2,1,7,Male,0,1,,,
7032,2/12/19,Tuesday,Stranger Things,2,1,32,Male,1,1,,,
55087,2/11/19,Monday,Stranger Things,1,6,51,Male,1,0,,,
59395,2/11/19,Monday,Stranger Things,2,5,54,Female,1,0,,,
15123,2/10/19,Sunday,Stranger Things,2,1,43,Male,1,1,,,
91522,2/9/19,Saturday,Stranger Things,1,4,5,Female,0,0,,,
80217,2/9/19,Saturday,Stranger Things,1,8,32,Female,1,0,,,
20334,2/9/19,Saturday,Stranger Things,1,2,36,Female,1,1,,,
85265,2/12/19,Tuesday,Stranger Things,1,4,8,Male,0,0,,,
97981,2/9/19,Saturday,Stranger Things,2,3,6,Male,0,1,,,
25535,2/9/19,Saturday,Stranger Things,2,5,51,Male,1,0,,,
122811,2/10/19,Sunday,Stranger Things,1,6,34,Male,1,1,,,
49317,2/12/19,Tuesday,Stranger Things,1,9,17,Female,0,0,,,
41422,2/12/19,Tuesday,Stranger Things,2,8,60,Male,1,0,,,
20366,2/9/19,Saturday,Stranger Things,1,3,38,Female,1,0,,,
106761,2/11/19,Monday,Stranger Things,2,4,59,Male,1,1,,,
115450,2/10/19,Sunday,Stranger Things,2,10,32,Female,1,0,,,
91813,2/9/19,Saturday,Stranger Things,2,1,2,Female,0,0,,,
86920,2/9/19,Saturday,Stranger Things,1,4,10,Female,0,0,,,
117497,2/9/19,Saturday,Stranger Things,1,5,58,Female,1,1,,,
116893,2/9/19,Saturday,Stranger Things,2,8,39,Female,1,1,,,
123206,2/9/19,Saturday,Stranger Things,2,2,38,Female,1,0,,,
56438,2/12/19,Tuesday,Stranger Things,1,7,47,Female,1,1,,,
120451,2/10/19,Sunday,Stranger Things,2,5,35,Male,1,1,,,
35930,2/9/19,Saturday,Stranger Things,1,3,24,Female,0,1,,,
23744,2/10/19,Sunday,Stranger Things,1,7,55,Male,1,1,,,
25345,2/9/19,Saturday,Stranger Things,1,3,16,Male,0,0,,,
13859,2/10/19,Sunday,Stranger Things,2,8,29,Male,0,0,,,
122739,2/11/19,Monday,Stranger Things,1,9,49,Female,1,0,,,
20206,2/10/19,Sunday,Stranger Things,2,5,32,Female,1,0,,,
9683,2/10/19,Sunday,Stranger Things,1,1,45,Male,1,0,,,
60586,2/12/19,Tuesday,Stranger Things,1,1,38,Male,1,1,,,
2649,2/9/19,Saturday,Stranger Things,2,5,19,Male,0,1,,,
50084,2/10/19,Sunday,Stranger Things,1,6,50,Female,1,0,,,
112813,2/9/19,Saturday,Stranger Things,1,8,22,Male,0,1,,,
110289,2/10/19,Sunday,Stranger Things,1,6,2,Male,0,0,,,
29252,2/11/19,Monday,Stranger Things,2,1,34,Female,1,1,,,
115083,2/9/19,Saturday,Stranger Things,1,3,48,Female,1,1,,,
3448,2/12/19,Tuesday,Stranger Things,2,10,2,Male,0,1,,,
76390,2/12/19,Tuesday,Stranger Things,2,7,38,Female,1,0,,,
17995,2/11/19,Monday,Stranger Things,1,5,55,Female,1,0,,,
21978,2/11/19,Monday,Stranger Things,1,6,55,Female,1,0,,,
13393,2/9/19,Saturday,Stranger Things,2,1,5,Female,0,1,,,
65575,2/9/19,Saturday,Stranger Things,1,9,9,Female,0,1,,,
398,2/11/19,Monday,Stranger Things,1,4,37,Female,1,1,,,
120228,2/12/19,Tuesday,Stranger Things,2,5,12,Female,0,0,,,
41049,2/12/19,Tuesday,Stranger Things,1,9,1,Female,0,1,,,
96594,2/10/19,Sunday,Stranger Things,1,7,49,Female,1,0,,,
34600,2/12/19,Tuesday,Stranger Things,2,10,19,Female,0,0,,,
95014,2/9/19,Saturday,Stranger Things,1,9,43,Male,1,0,,,
72287,2/12/19,Tuesday,Stranger Things,1,10,56,Male,1,0,,,
55322,2/9/19,Saturday,Stranger Things,1,10,9,Female,0,1,,,
99481,2/10/19,Sunday,Stranger Things,1,6,39,Female,1,1,,,
76447,2/9/19,Saturday,Stranger Things,2,7,24,Male,0,0,,,
25298,2/10/19,Sunday,Stranger Things,2,8,44,Male,1,0,,,
107369,2/11/19,Monday,Stranger Things,1,4,21,Male,0,1,,,
60928,2/9/19,Saturday,Stranger Things,2,3,52,Male,1,0,,,
83457,2/11/19,Monday,Stranger Things,2,2,18,Female,0,1,,,
108738,2/10/19,Sunday,Stranger Things,2,2,26,Female,0,0,,,
80181,2/11/19,Monday,Stranger Things,1,5,37,Male,1,0,,,
68255,2/11/19,Monday,Stranger Things,1,7,1,Male,0,0,,,
78765,2/10/19,Sunday,Stranger Things,2,5,34,Male,1,1,,,
61436,2/9/19,Saturday,Stranger Things,2,2,17,Female,0,1,,,
53084,2/9/19,Saturday,Stranger Things,1,7,55,Female,1,1,,,
22955,2/10/19,Sunday,Stranger Things,2,8,12,Male,0,1,,,
113314,2/10/19,Sunday,Stranger Things,1,2,44,Female,1,1,,,
67069,2/11/19,Monday,Stranger Things,2,5,2,Female,0,0,,,
114523,2/11/19,Monday,Stranger Things,1,3,34,Male,1,1,,,
107824,2/12/19,Tuesday,Stranger Things,2,5,57,Male,1,1,,,
112228,2/10/19,Sunday,Stranger Things,1,1,58,Male,1,1,,,
33626,2/10/19,Sunday,Stranger Things,1,3,54,Male,1,0,,,
63644,2/10/19,Sunday,Stranger Things,1,1,6,Male,0,0,,,
83940,2/10/19,Sunday,Stranger Things,1,5,42,Male,1,1,,,
50674,2/9/19,Saturday,Stranger Things,2,2,41,Female,1,1,,,
111129,2/12/19,Tuesday,Stranger Things,1,8,51,Male,1,1,,,
101250,2/12/19,Tuesday,Stranger Things,1,1,16,Male,0,1,,,
60124,2/9/19,Saturday,Stranger Things,1,8,41,Male,1,0,,,
17430,2/9/19,Saturday,Stranger Things,1,9,22,Female,0,0,,,
30869,2/12/19,Tuesday,Stranger Things,1,4,37,Female,1,1,,,
76170,2/11/19,Monday,Stranger Things,2,6,17,Male,0,1,,,
86006,2/11/19,Monday,Stranger Things,1,2,35,Male,1,0,,,
33989,2/10/19,Sunday,Stranger Things,1,7,37,Male,1,1,,,
55527,2/11/19,Monday,Stranger Things,2,4,6,Male,0,1,,,
43068,2/9/19,Saturday,Stranger Things,1,1,14,Male,0,0,,,
93300,2/11/19,Monday,Stranger Things,1,3,13,Female,0,0,,,
