Donate ID,Donate Date,Gender,Deposit Amount,Preferred Color of Device,Ice Cream Products Consumed Per Week,Favorite Flavor Of Ice Cream,Donated To Kick Starter Before,Household Income,Do you own a Keurig,How many desserts do you eat a week
434,01-07-19,female,100,black,2,chocolate,no,<100K,yes,5
435,01-07-19,female,100,silver,2,no preference,no,<100K,yes,9
436,01-07-19,male,100,white,5,swirl,yes,,yes,4
437,01-07-19,male,100,blue,0,chocolate,yes,,yes,7
438,01-07-19,female,100,no preference,8,specialty,yes,<100K,yes,4
439,01-07-19,female,100,white,1,swirl,yes,<100K,yes,2
440,01-07-19,female,100,white,1,specialty,no,<100K,yes,8
441,01-07-19,female,100,silver,1,no preference,no,<100K,yes,1
442,01-07-19,male,100,no preference,2,specialty,no,,yes,9
443,01-07-19,male,100,red,10,vanilla,no,,yes,8
444,01-07-19,female,100,silver,3,swirl,no,<100K,yes,2
445,01-07-19,female,100,blue,3,chocolate,no,<100K,yes,6
446,01-07-19,female,100,red,2,vanilla,yes,<100K,yes,9
447,01-07-19,female,100,red,5,no preference,no,<100K,yes,6
448,01-07-19,female,100,no preference,9,chocolate,no,<100K,yes,10
449,01-07-19,male,100,no preference,4,specialty,yes,,yes,1
450,01-07-19,male,100,silver,0,chocolate,yes,,yes,9
451,01-07-19,female,100,black,8,vanilla,no,<100K,yes,8
452,01-07-19,female,100,red,3,swirl,yes,<100K,yes,2
453,01-07-19,female,100,red,7,chocolate,no,<100K,yes,7
454,01-07-19,female,100,red,4,no preference,no,<100K,yes,8
455,01-07-19,female,100,no preference,4,chocolate,no,<100K,yes,9
456,01-07-19,female,100,white,10,swirl,no,<100K,yes,1
457,01-07-19,female,100,no preference,0,specialty,yes,<100K,yes,1
458,01-07-19,female,100,no preference,1,no preference,no,<100K,yes,2
459,01-07-19,male,100,black,1,vanilla,no,,yes,2
460,01-07-19,female,100,white,8,vanilla,no,<100K,yes,1
461,01-07-19,female,100,no preference,0,vanilla,yes,<100K,yes,8
462,01-07-19,female,100,red,3,vanilla,no,<100K,yes,4
463,01-07-19,male,100,blue,5,chocolate,yes,,yes,9
464,01-07-19,female,100,white,6,no preference,no,<100K,yes,7
465,01-07-19,female,100,silver,7,vanilla,no,<100K,yes,7
466,01-07-19,male,100,blue,8,chocolate,no,,yes,8
467,01-07-19,female,100,black,9,no preference,no,<100K,yes,4
468,01-07-19,male,100,silver,1,swirl,yes,,yes,3
469,01-07-19,female,100,red,10,no preference,yes,<100K,yes,8
470,01-07-19,male,100,silver,1,no preference,yes,,yes,5
471,01-07-19,female,100,black,3,specialty,yes,<100K,yes,7
472,01-07-19,male,100,silver,2,swirl,no,,yes,8
473,01-07-19,male,100,blue,1,vanilla,no,,yes,3
474,01-07-19,male,100,silver,10,specialty,no,,yes,8
475,01-07-19,female,100,red,10,vanilla,yes,<100K,yes,3
476,01-07-19,male,100,no preference,9,swirl,yes,,yes,7
477,01-07-19,female,100,no preference,7,chocolate,yes,<100K,yes,6
478,01-07-19,female,100,silver,3,swirl,yes,<100K,yes,7
479,01-07-19,male,100,white,0,specialty,yes,,yes,6
480,01-07-19,male,100,white,7,swirl,no,,yes,4
481,01-07-19,female,100,red,9,swirl,no,<100K,yes,7
482,01-07-19,female,100,no preference,5,specialty,no,<100K,yes,8
483,01-07-19,female,100,black,0,vanilla,no,<100K,yes,10
484,01-07-19,male,100,white,1,swirl,no,,yes,4
485,01-07-19,female,100,blue,6,vanilla,no,<100K,yes,1
486,01-07-19,female,100,silver,8,vanilla,yes,<100K,yes,4
487,01-07-19,female,100,silver,3,swirl,no,<100K,yes,8
488,01-07-19,male,100,no preference,4,specialty,no,,yes,4
489,01-07-19,female,100,black,7,swirl,no,<100K,yes,10
490,01-07-19,female,100,red,7,specialty,no,<100K,yes,1
491,01-07-19,female,100,white,0,specialty,no,<100K,yes,10
492,01-07-19,female,100,no preference,3,specialty,yes,<100K,yes,10
493,01-07-19,female,100,blue,4,chocolate,no,<100K,yes,10
494,01-07-19,female,100,blue,1,swirl,no,<100K,yes,8
495,01-07-19,female,100,silver,0,swirl,yes,<100K,yes,9
496,01-07-19,female,100,white,10,specialty,yes,<100K,yes,6
497,01-07-19,male,100,black,2,chocolate,yes,,yes,5
498,01-07-19,female,100,no preference,8,swirl,yes,<100K,yes,9
499,01-07-19,female,100,no preference,0,no preference,yes,<100K,yes,1
500,01-07-19,male,100,no preference,4,chocolate,no,,yes,7
501,01-07-19,female,100,white,3,specialty,no,<100K,yes,3
502,01-07-19,male,100,black,10,swirl,no,,yes,3
503,01-07-19,female,100,white,4,chocolate,yes,<100K,yes,6
504,01-07-19,male,100,silver,1,no preference,yes,,yes,1
505,01-07-19,female,100,blue,6,swirl,yes,<100K,yes,4
506,01-07-19,male,100,silver,10,chocolate,no,,yes,8
507,01-07-19,female,100,blue,8,no preference,no,<100K,yes,3
508,01-07-19,female,100,black,4,vanilla,no,<100K,yes,9
509,01-07-19,female,100,red,5,no preference,yes,<100K,yes,6
510,01-07-19,female,100,no preference,9,vanilla,yes,<100K,yes,1
511,01-07-19,female,100,silver,8,specialty,yes,<100K,yes,2
512,01-07-19,male,100,black,1,chocolate,no,,yes,10
513,01-07-19,female,100,silver,7,chocolate,yes,<100K,yes,7
514,01-07-19,female,100,no preference,6,chocolate,no,<100K,yes,5
515,01-07-19,female,100,white,9,vanilla,no,<100K,yes,5
516,01-07-19,female,100,red,5,no preference,yes,<100K,yes,10
517,01-07-19,male,100,white,6,chocolate,yes,,yes,8
518,01-07-19,female,100,white,5,swirl,no,<100K,yes,6
519,01-07-19,female,100,black,10,chocolate,yes,<100K,yes,7
520,01-07-19,female,100,silver,6,no preference,no,<100K,yes,8
521,01-07-19,female,100,red,5,no preference,no,<100K,yes,6
522,01-07-19,female,100,no preference,0,vanilla,no,<100K,yes,7
523,01-07-19,male,100,red,4,vanilla,no,,yes,3
524,01-07-19,female,100,red,5,swirl,no,<100K,yes,10
525,01-07-19,male,100,silver,5,vanilla,no,,yes,4
526,01-07-19,male,100,blue,1,no preference,yes,,yes,9
527,01-07-19,female,100,red,3,vanilla,no,<100K,yes,8
528,01-07-19,female,100,no preference,7,vanilla,no,<100K,yes,7
529,01-07-19,male,100,blue,1,swirl,yes,,yes,8
530,01-07-19,female,100,black,10,vanilla,no,<100K,yes,3
531,01-07-19,male,100,black,2,specialty,yes,,yes,4
532,01-07-19,female,100,blue,8,no preference,yes,<100K,yes,1
533,01-07-19,female,100,white,1,vanilla,yes,<100K,yes,8
534,01-07-19,male,100,black,8,no preference,yes,,yes,7
535,01-07-19,female,100,no preference,1,specialty,yes,<100K,yes,1
536,01-07-19,female,100,blue,9,vanilla,yes,<100K,yes,9
537,01-07-19,male,100,white,1,swirl,yes,,yes,10
538,01-07-19,male,100,no preference,8,no preference,yes,,yes,10
539,01-07-19,male,100,red,9,specialty,yes,,yes,8
540,01-07-19,female,100,blue,3,vanilla,yes,<100K,yes,8
541,01-07-19,female,100,blue,1,no preference,yes,<100K,yes,5
542,01-07-19,female,100,white,2,no preference,yes,<100K,yes,3
543,01-07-19,female,100,no preference,5,no preference,yes,<100K,yes,10
544,01-07-19,male,100,red,1,swirl,yes,,yes,9
545,01-07-19,male,100,silver,2,vanilla,yes,,yes,9
546,01-07-19,female,100,no preference,10,specialty,yes,<100K,yes,6
547,01-07-19,female,100,black,1,specialty,yes,<100K,yes,9
548,01-07-19,female,100,red,9,chocolate,yes,<100K,yes,5
549,01-07-19,female,100,blue,1,specialty,yes,<100K,yes,1
550,01-07-19,male,100,black,8,swirl,yes,,yes,7
551,01-07-19,female,100,white,10,chocolate,yes,<100K,yes,9
552,01-07-19,female,100,red,8,no preference,yes,<100K,yes,6
553,01-07-19,male,100,blue,7,chocolate,yes,,yes,10
554,01-07-19,male,100,no preference,7,specialty,yes,,yes,1
555,01-07-19,male,100,silver,1,vanilla,yes,,yes,2
556,01-07-19,female,100,no preference,8,specialty,yes,<100K,yes,5
557,01-07-19,female,100,white,7,vanilla,yes,<100K,yes,7
558,01-07-19,male,100,silver,8,specialty,yes,,yes,8
559,01-07-19,male,100,white,4,swirl,yes,,yes,8
560,01-07-19,male,100,no preference,0,specialty,yes,,yes,6
561,01-07-19,female,100,white,2,vanilla,yes,<100K,yes,2
562,01-07-19,female,100,blue,1,no preference,yes,<100K,yes,1
563,01-07-19,female,100,no preference,9,chocolate,yes,<100K,yes,9
564,01-07-19,female,100,black,1,chocolate,yes,<100K,yes,7
565,01-07-19,female,100,no preference,7,no preference,yes,<100K,yes,6
566,01-07-19,male,100,blue,0,no preference,yes,,yes,6
567,01-07-19,female,100,no preference,10,no preference,yes,<100K,yes,2
568,01-07-19,female,100,blue,7,no preference,yes,<100K,yes,7
569,01-07-19,female,100,blue,6,vanilla,yes,<100K,yes,8
570,01-07-19,female,100,silver,7,specialty,yes,<100K,yes,8
571,01-07-19,male,100,blue,5,chocolate,yes,,yes,6
572,01-07-19,male,100,silver,7,chocolate,yes,,yes,7
573,01-07-19,female,100,black,9,swirl,yes,<100K,yes,5
574,01-07-19,female,100,no preference,10,chocolate,yes,<100K,yes,9
575,01-07-19,female,100,white,1,chocolate,yes,<100K,yes,8
576,01-07-19,female,100,white,3,chocolate,yes,<100K,yes,5
577,01-07-19,female,100,black,4,no preference,no,<100K,yes,7
578,01-07-19,female,100,white,0,specialty,yes,<100K,yes,9
579,01-07-19,male,100,white,,vanilla,no,,yes,10
580,01-07-19,male,100,silver,,vanilla,no,,yes,1
581,01-07-19,female,100,black,,swirl,no,<100K,yes,6
582,01-07-19,female,100,no preference,4,swirl,yes,<100K,yes,5
583,01-07-19,female,100,silver,3,chocolate,yes,<100K,yes,7
584,01-07-19,female,100,black,3,specialty,yes,<100K,yes,4
585,01-07-19,female,100,black,4,no preference,no,<100K,yes,1
586,01-07-19,female,100,silver,6,no preference,yes,<100K,yes,7
587,01-07-19,female,100,silver,5,vanilla,yes,<100K,yes,5
588,01-07-19,female,100,silver,10,vanilla,no,<100K,yes,2
589,01-07-19,male,100,blue,8,vanilla,no,,yes,7
590,01-07-19,female,100,no preference,5,swirl,no,<100K,yes,9
591,01-07-19,male,100,black,2,no preference,yes,,yes,8
592,01-07-19,male,100,silver,5,no preference,yes,,yes,10
593,01-07-19,female,100,blue,10,specialty,yes,<100K,yes,8
594,01-07-19,female,100,silver,5,specialty,no,<100K,yes,9
595,01-07-19,female,100,white,8,swirl,no,<100K,yes,10
596,01-07-19,female,100,no preference,10,chocolate,yes,<100K,yes,8
597,01-07-19,female,100,blue,1,vanilla,no,<100K,yes,9
598,01-07-19,male,100,silver,2,vanilla,yes,,yes,8
599,01-07-19,female,100,black,8,vanilla,yes,<100K,yes,2
600,01-07-19,male,100,red,9,no preference,yes,,yes,9
601,01-07-19,female,100,blue,4,vanilla,no,<100K,yes,10
602,01-07-19,male,100,no preference,4,vanilla,yes,,yes,8
603,01-07-19,female,100,black,0,no preference,no,<100K,yes,10
604,01-07-19,female,100,white,10,swirl,yes,<100K,yes,6
605,01-07-19,female,100,blue,5,no preference,no,<100K,yes,3
606,01-07-19,female,100,silver,2,specialty,yes,<100K,yes,4
607,01-07-19,female,100,no preference,6,specialty,no,<100K,yes,9
608,01-07-19,male,100,silver,2,specialty,no,,yes,3
609,01-07-19,female,100,silver,5,vanilla,no,<100K,yes,3
610,01-07-19,female,100,no preference,8,no preference,no,<100K,yes,5
611,01-07-19,male,100,silver,2,chocolate,no,,yes,9
612,01-07-19,female,100,silver,0,vanilla,no,<100K,yes,2
613,01-07-19,female,100,black,5,swirl,no,<100K,yes,8
614,01-07-19,male,100,white,1,no preference,yes,,yes,1
615,01-07-19,female,100,blue,8,no preference,yes,<100K,yes,9
616,01-07-19,male,100,white,0,chocolate,no,,yes,10
617,01-07-19,female,100,blue,4,swirl,no,<100K,yes,3
618,01-07-19,female,100,black,0,no preference,no,<100K,yes,10
619,01-07-19,female,100,black,7,no preference,yes,<100K,yes,5
620,01-07-19,female,100,black,9,chocolate,no,<100K,yes,7
621,01-07-19,male,100,silver,10,swirl,yes,,yes,6
622,01-07-19,female,100,blue,5,specialty,yes,<100K,yes,10
623,01-07-19,male,100,white,7,swirl,no,,yes,5
624,01-07-19,female,100,white,8,vanilla,no,<100K,yes,7
625,01-07-19,male,100,no preference,8,specialty,no,,yes,4
626,01-07-19,male,100,black,5,swirl,yes,,yes,10
627,01-07-19,female,100,no preference,1,chocolate,no,<100K,yes,8
628,01-07-19,female,100,no preference,2,no preference,no,<100K,yes,10
629,01-07-19,male,100,red,5,chocolate,no,,yes,10
630,01-07-19,female,100,white,0,swirl,no,<100K,yes,9
631,01-07-19,male,100,no preference,6,no preference,no,,yes,9
632,01-07-19,male,100,white,3,vanilla,no,,yes,3
633,01-07-19,male,100,silver,6,specialty,no,,yes,2
634,01-07-19,female,100,blue,1,vanilla,no,<100K,yes,8
635,01-07-19,female,100,black,,no preference,yes,<100K,yes,2
636,01-07-19,male,100,white,,specialty,no,,yes,5
637,01-07-19,female,100,white,,no preference,yes,<100K,yes,3
638,01-07-19,female,100,no preference,6,swirl,yes,<100K,yes,2
639,01-07-19,female,100,red,4,vanilla,yes,<100K,yes,6
640,01-07-19,male,100,no preference,9,chocolate,yes,,yes,5
641,01-07-19,male,100,black,3,chocolate,yes,,yes,10
642,01-07-19,female,100,no preference,8,no preference,no,<100K,yes,3
643,01-07-19,female,100,silver,3,vanilla,no,<100K,yes,8
644,01-07-19,male,100,white,7,chocolate,yes,,yes,9
645,01-07-19,female,100,red,0,swirl,no,<100K,yes,1
646,01-07-19,female,100,red,1,no preference,yes,<100K,yes,4
647,01-07-19,male,100,blue,10,no preference,yes,,yes,10
648,01-07-19,female,100,no preference,7,swirl,yes,<100K,yes,1
649,01-07-19,female,100,silver,5,vanilla,yes,<100K,yes,8
650,01-07-19,female,100,white,3,swirl,no,<100K,yes,2
651,01-07-19,male,100,white,10,specialty,no,,yes,7
652,01-07-19,female,100,blue,9,swirl,no,<100K,yes,7
653,01-07-19,male,100,red,4,no preference,yes,,yes,1
654,01-07-19,female,100,no preference,9,vanilla,yes,<100K,yes,10
655,01-07-19,male,100,blue,5,vanilla,no,,yes,4
656,01-07-19,female,100,red,4,swirl,no,<100K,yes,1
657,01-07-19,female,100,red,1,swirl,no,<100K,yes,9
658,01-07-19,male,100,blue,9,vanilla,no,,yes,2
659,01-07-19,female,100,silver,8,chocolate,yes,<100K,yes,5
660,01-07-19,male,100,silver,10,specialty,yes,,yes,6
661,01-07-19,female,100,white,1,specialty,no,<100K,yes,4
662,01-07-19,female,100,silver,4,swirl,no,<100K,yes,7
663,01-07-19,female,100,white,4,chocolate,no,<100K,yes,10
664,01-07-19,female,100,blue,7,specialty,no,<100K,yes,1
665,01-07-19,female,100,red,7,vanilla,no,<100K,yes,7
666,01-07-19,female,100,black,8,no preference,no,<100K,yes,1
667,01-07-19,female,100,no preference,1,specialty,yes,<100K,yes,10
668,01-07-19,female,100,red,7,vanilla,no,<100K,yes,4
669,01-07-19,male,100,blue,10,chocolate,no,,yes,6
670,01-07-19,male,100,no preference,4,specialty,no,,yes,10
671,01-07-19,male,100,blue,0,vanilla,no,,yes,9
672,01-07-19,female,100,black,10,no preference,no,<100K,yes,9
673,01-07-19,female,100,no preference,7,specialty,no,<100K,yes,8
674,01-07-19,female,100,blue,5,specialty,no,<100K,yes,7
675,01-07-19,female,100,black,5,specialty,no,<100K,yes,3
676,01-07-19,female,100,white,10,specialty,yes,<100K,yes,9
677,01-07-19,female,100,silver,2,swirl,yes,<100K,yes,10
678,01-07-19,male,100,blue,0,vanilla,no,,yes,5
679,01-07-19,female,100,blue,0,no preference,no,<100K,yes,4
680,01-07-19,male,100,silver,8,chocolate,no,,yes,7
681,01-07-19,female,100,white,0,chocolate,no,<100K,yes,7
682,01-07-19,female,100,red,4,specialty,yes,<100K,yes,2
683,01-07-19,male,100,silver,8,no preference,no,,yes,3
684,01-07-19,female,100,red,10,swirl,yes,<100K,yes,7
685,01-07-19,female,100,black,3,specialty,no,<100K,yes,9
686,01-07-19,female,100,no preference,1,swirl,no,<100K,yes,3
687,01-07-19,female,100,no preference,2,no preference,yes,<100K,yes,10
688,01-07-19,female,100,red,2,specialty,no,<100K,yes,3
689,01-07-19,female,100,red,4,no preference,no,,yes,8
690,01-07-19,female,100,red,7,vanilla,no,>100K,yes,9
691,01-07-19,female,100,blue,3,swirl,no,>100K,yes,9
692,01-07-19,male,100,blue,0,vanilla,yes,,yes,9
693,01-07-19,female,100,silver,4,swirl,yes,>100K,yes,9
694,01-07-19,male,100,red,5,specialty,no,,yes,4
695,01-07-19,female,100,no preference,6,specialty,yes,>100K,yes,10
696,01-07-19,female,100,white,3,chocolate,no,>100K,yes,7
697,01-07-19,male,100,black,5,chocolate,no,,yes,8
698,01-07-19,female,100,no preference,4,vanilla,yes,>100K,yes,10
699,01-07-19,male,100,black,10,vanilla,no,,yes,4
700,01-07-19,male,100,red,9,vanilla,no,,yes,7
701,01-07-19,female,100,silver,7,no preference,no,>100K,yes,2
702,01-07-19,female,100,silver,5,swirl,yes,>100K,yes,4
703,01-07-19,male,100,blue,3,chocolate,no,,yes,6
704,01-07-19,female,100,no preference,6,no preference,yes,>100K,yes,8
705,01-07-19,female,100,white,10,vanilla,yes,>100K,yes,6
706,01-07-19,female,100,silver,7,no preference,no,>100K,yes,5
707,01-07-19,female,100,white,6,vanilla,no,>100K,yes,3
708,01-07-19,male,100,black,4,swirl,yes,,yes,7
709,01-07-19,male,100,blue,9,chocolate,yes,,yes,10
710,01-07-19,male,100,blue,2,chocolate,no,,yes,5
711,01-07-19,female,100,red,8,vanilla,yes,>100K,yes,5
712,01-07-19,male,100,blue,8,specialty,no,,yes,3
713,01-07-19,male,100,no preference,5,vanilla,no,,yes,8
714,01-07-19,female,100,blue,1,chocolate,no,>100K,yes,5
715,01-07-19,female,100,blue,5,vanilla,yes,>100K,yes,7
716,01-07-19,male,100,no preference,6,vanilla,yes,,yes,3
717,01-07-19,female,100,no preference,2,chocolate,yes,>100K,yes,10
718,01-07-19,female,100,red,8,no preference,yes,>100K,yes,3
719,01-07-19,male,100,black,8,no preference,no,,yes,8
720,01-07-19,female,100,blue,7,vanilla,no,>100K,yes,9
721,01-07-19,male,100,white,7,no preference,no,,yes,9
722,01-07-19,female,100,silver,5,chocolate,yes,>100K,yes,10
723,01-07-19,female,100,no preference,2,chocolate,no,>100K,yes,9
724,01-07-19,male,100,silver,5,chocolate,yes,,yes,10
725,01-07-19,female,100,no preference,8,vanilla,no,>100K,yes,6
726,01-07-19,female,100,white,3,chocolate,no,>100K,yes,5
727,01-07-19,female,100,black,0,vanilla,yes,>100K,yes,7
728,01-07-19,female,100,red,5,vanilla,yes,>100K,yes,8
729,01-07-19,female,100,silver,5,specialty,no,>100K,yes,8
730,01-07-19,female,100,black,3,chocolate,no,>100K,yes,7
731,01-07-19,male,100,red,6,chocolate,no,,yes,10
732,01-07-19,female,100,white,9,no preference,yes,>100K,yes,2
733,01-07-19,female,100,no preference,0,swirl,yes,>100K,yes,6
734,01-07-19,female,100,black,10,chocolate,yes,>100K,yes,5
735,01-07-19,female,100,red,0,vanilla,no,>100K,yes,8
736,01-07-19,female,100,no preference,3,swirl,yes,>100K,yes,2
737,01-07-19,female,100,red,6,chocolate,no,>100K,yes,6
738,01-07-19,female,100,blue,4,vanilla,yes,>100K,yes,6
739,01-07-19,male,100,red,6,swirl,no,,yes,9
740,01-07-19,female,100,blue,10,no preference,yes,>100K,yes,8
741,01-07-19,male,100,blue,9,specialty,no,,yes,5
742,01-07-19,male,100,red,0,no preference,yes,,yes,9
743,01-07-19,male,100,no preference,8,chocolate,no,,yes,10
744,01-07-19,female,100,white,3,chocolate,no,>100K,yes,8
745,01-07-19,female,100,red,9,no preference,yes,>100K,yes,6
746,01-07-19,male,100,white,6,no preference,yes,,yes,2
747,01-07-19,female,100,red,8,specialty,no,>100K,yes,7
748,01-07-19,male,100,red,1,swirl,no,,yes,2
749,01-07-19,male,100,white,6,vanilla,no,,yes,8
750,01-07-19,female,100,blue,8,vanilla,yes,>100K,yes,8
751,01-07-19,male,100,silver,0,swirl,yes,,yes,2
752,01-07-19,female,100,no preference,4,vanilla,no,>100K,yes,10
753,01-07-19,male,100,white,4,vanilla,yes,,yes,10
754,01-07-19,male,100,silver,1,chocolate,yes,,yes,7
755,01-07-19,female,100,blue,0,no preference,yes,>100K,yes,7
756,01-07-19,female,100,white,9,swirl,no,>100K,yes,7
757,01-07-19,male,100,white,0,specialty,no,,yes,5
758,01-07-19,male,100,black,10,vanilla,no,,yes,3
759,01-07-19,female,100,black,6,vanilla,no,>100K,yes,5
760,01-07-19,female,100,white,6,no preference,no,>100K,yes,9
761,01-07-19,female,100,blue,2,swirl,no,>100K,yes,6
762,01-07-19,female,100,blue,4,swirl,yes,>100K,yes,5
763,01-07-19,female,100,red,8,no preference,no,>100K,yes,9
764,01-07-19,female,100,blue,8,vanilla,no,>100K,yes,8
765,01-07-19,male,100,red,5,no preference,no,,yes,7
766,01-07-19,male,100,blue,8,vanilla,no,,yes,8
767,01-07-19,male,100,black,9,specialty,yes,,yes,1
768,01-07-19,male,100,black,1,no preference,yes,,yes,1
769,01-07-19,male,100,silver,5,specialty,no,,yes,6
770,01-07-19,female,100,no preference,3,chocolate,no,>100K,yes,9
771,01-07-19,female,100,no preference,9,swirl,no,>100K,yes,5
772,01-07-19,female,100,silver,2,chocolate,no,>100K,yes,9
773,01-07-19,male,100,silver,2,no preference,yes,,yes,8
774,01-07-19,female,100,white,0,specialty,no,>100K,yes,7
775,01-07-19,female,100,blue,2,swirl,yes,>100K,yes,2
776,01-07-19,male,100,white,10,no preference,yes,,yes,4
777,01-07-19,male,100,white,1,vanilla,yes,,yes,10
778,01-07-19,female,100,silver,6,swirl,yes,>100K,yes,1
779,01-07-19,female,100,blue,8,chocolate,yes,>100K,yes,7
780,01-07-19,male,100,red,9,swirl,yes,,yes,6
781,01-07-19,female,100,red,1,no preference,yes,>100K,yes,4
782,01-07-19,male,100,blue,10,chocolate,no,,yes,9
783,01-07-19,female,100,no preference,1,no preference,no,>100K,yes,7
784,01-07-19,female,100,red,0,vanilla,yes,>100K,yes,4
785,01-07-19,female,100,red,4,specialty,yes,>100K,yes,10
786,01-07-19,female,100,silver,0,swirl,no,>100K,yes,3
787,01-07-19,female,100,blue,3,chocolate,yes,>100K,yes,9
788,01-07-19,male,100,silver,8,chocolate,yes,,yes,8
789,01-07-19,female,100,black,6,specialty,yes,>100K,yes,1
790,01-07-19,male,100,red,9,vanilla,yes,,yes,6
791,01-07-19,male,100,silver,6,vanilla,no,,yes,6
792,01-07-19,male,100,blue,0,no preference,no,,yes,8
793,01-07-19,female,100,black,3,swirl,no,>100K,yes,9
794,01-07-19,female,100,white,0,vanilla,no,>100K,yes,7
795,01-07-19,male,100,white,7,vanilla,yes,,yes,7
796,01-07-19,female,100,blue,3,chocolate,yes,>100K,yes,7
797,01-07-19,female,100,red,0,vanilla,no,>100K,yes,7
798,01-07-19,female,100,white,4,no preference,yes,>100K,yes,2
799,01-07-19,female,100,black,5,no preference,no,>100K,yes,1
800,01-07-19,female,100,black,8,chocolate,yes,>100K,yes,9
801,01-07-19,female,100,black,1,swirl,no,>100K,yes,8
802,01-07-19,female,100,black,5,chocolate,yes,>100K,yes,5
803,01-07-19,male,100,no preference,8,no preference,yes,,yes,4
804,01-07-19,male,100,blue,7,specialty,no,,yes,6
805,01-07-19,female,100,blue,10,specialty,no,>100K,yes,6
806,01-07-19,male,100,red,8,vanilla,no,,yes,3
807,01-07-19,female,100,silver,8,swirl,yes,>100K,yes,8
808,01-07-19,female,100,red,7,vanilla,no,>100K,yes,7
809,01-07-19,female,100,no preference,6,chocolate,no,>100K,yes,6
810,01-07-19,female,100,red,8,swirl,yes,>100K,yes,8
811,01-07-19,female,100,blue,3,specialty,no,>100K,yes,9
812,01-07-19,female,100,silver,8,no preference,yes,>100K,yes,2
